DB SOURCE,TBL mailoperation,TBL mail,TBL mail master,DB DEST,TBL DEST,SRC Field,DST Field,Rules,Override value,Callback parameters,Null handling,Empty handling,Switch Values
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation2,mail71,mail71,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail52,mail52,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail53,mail53,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail58,mail58,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail60,mail60,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail62,mail62,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail64,mail64,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,name,nome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,surname,cognome,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation3,mail65,mail65,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail68,mail68,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,submedia,submedia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail69,mail69,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,phonefisso,tel_fisso,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,submedia,submedia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail70,mail70,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,,forma_giuridica,,0,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,phonefisso,tel_fisso,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,submedia,submedia,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation4,mail72,mail72,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,phonefisso,tel_fisso,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,IP,indirizzo_IP,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,,url,callback|completeURL,,$promozio_cpl$|url,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,media,editore,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,submedia,submedia,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,code,code,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,download,download,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,token_verified,token_verified,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,email_verified,email_verified,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,tipoazienda,tipo_partita_iva,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74,mail74,la_gestione,lead_uni,operatoreprov,operatore,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,,nome,callback|splitNome,,name,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,,cognome,callback|splitCognome,,name,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,,forma_giuridica,,1,,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,phonefisso,tel_fisso,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,phone1,cellulare,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,email,email,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,azienda,ragione_sociale,copy,,,NULL,NULL,non presente|NULL
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,restown,citta,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,resprovince,provincia,copy,,,NULL,NULL,
promozio_db,mail_operation5,mail74_notpassed,mail74,la_gestione,lead_uni,data,data,copy,,,NULL,NULL,
